model,dataset,seed,uniformity,elapsed_time_uniformity,euler_characteristic,elapsed_time_euler_characteristic,effective_rank,elapsed_time_effective_rank,avg_pair_sim_euclidean,elapsed_time_avg_pair_sim_euclidean,avg_pair_sim_cosine,elapsed_time_avg_pair_sim_cosine,mag_area,elapsed_time_mag_area,mag_dim,elapsed_time_mag_dim,ph_dim_euclidean,elapsed_time_ph_dim_euclidean,ph_dim_cosine,elapsed_time_ph_dim_cosine,ph_entr_euclidean,elapsed_time_ph_entr_euclidean,ph_entr_cosine,elapsed_time_ph_entr_cosine,spread_euclidean,elapsed_time_spread_euclidean,spread_cosine,elapsed_time_spread_cosine,iso_score,elapsed_time_iso_score,pca_dim,elapsed_time_pca_dim,twonn_dim,elapsed_time_twonn_dim,silhouette,elapsed_time_silhouette,vendi_score_euclidean,elapsed_time_vendi_score_euclidean,vendi_score_cosine,elapsed_time_vendi_score_cosine,lifetime_mean_euclidean,elapsed_time_lifetime_mean_euclidean,lifetime_mean_cosine,elapsed_time_lifetime_mean_cosine,midlife_mean_euclidean,elapsed_time_midlife_mean_euclidean,midlife_mean_cosine,elapsed_time_midlife_mean_cosine,corpus_size,sample_size,gini_at_100,gini_at_100_dense,ndcg_at_5,ndcg_at_20,ndcg_at_100,recall_at_5,recall_at_20,recall_at_100,map_at_5,map_at_20,map_at_100,main_score,model_size,embedding_dimension,context_size,model_name_short,model_family,training_loss,instruction_tuned,vocabulary_size,moe,hard_neg,architecture,multilingual,layers,activation,log_mag_area,mag_area_normalized,log_twonn_dim,twonn_dim_normalized,log_ph_dim_euclidean,ph_dim_euclidean_normalized,log_main_score,main_score_normalized,log_recall_at_20,recall_at_20_normalized,log_iso_score,iso_score_normalized,log_mag_dim,mag_dim_normalized,log_recall_at_100,recall_at_100_normalized,log_recall_at_5,recall_at_5_normalized,size
BAAI/bge-small-en-v1.5,QuoraRetrieval,123.0,-0.6195510150469781,19.379328727722168,-0.5486898523106241,74.16242241859436,0.11794779643714899,3.258406639099121,0.4745718836784363,52.08046293258667,0.38700311918488767,15.64396834373474,0.7812106648468383,61.17939209938049,0.9314912573361689,60.19377589225769,20.545928175395687,17.737486839294434,0.48278040864714483,17.110545873641968,14.272703879460687,132.85329937934875,0.9972093383915502,129.52522349357605,3.0286407470703125,1.5776865482330322,0.6885002614378853,0.8972043991088867,0.6378019294568531,1.6465373039245603,0.4096774193548387,0.1380088329315185,0.444782705837706,66.79619884490967,0.3164126114195865,55.86786341667175,0.8910202383995056,499.1630454063416,0.9318417642478996,510.2541332244873,0.7785836118868671,6.784308671951294,0.508147620947435,6.5113279819488525,0.3892918059434335,6.7808897495269775,0.5081476209474349,6.477521181106567,522361,500000,0.5023418481163202,0.3476117549487522,0.8739,0.89249,0.89776,0.92078,0.9762,0.99526,0.83835,0.85332,0.85536,0.88638,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.212368037350892,-0.09201254838281196,2.8014702659312336,-0.10009900517701402,3.0226627789929497,0.003089768706134017,-0.12060952642056537,0.2980797572835612,-0.024087795529089982,0.026281104332589816,-1.2369115140778386,1.226274190098005,1.6682865997553762,0.11696174035766566,-0.004751269425486671,-0.10588378329275644,-0.08253414205361874,0.3059674191870644,small
BAAI/bge-small-en-v1.5,QuoraRetrieval,1234.0,-0.6191292866919943,16.588942766189575,-0.5419723677941877,60.83697199821472,0.1179468473660144,3.340672731399536,0.4746267199516296,38.380468130111694,0.38729002491576714,14.336912870407104,0.7803439247349078,49.95107460021973,0.9327299251154327,47.013025522232056,20.04862842728777,15.232101202011108,0.467742966424874,14.61697506904602,14.271968932419828,113.35264730453493,0.9971450072734497,111.66505694389345,3.0250816345214844,1.4401066303253174,0.6875968867171647,1.013045072555542,0.6379065036923806,1.4604415893554688,0.4064516129032258,0.12174654006958,0.444527405914324,56.924036502838135,0.32585047668237416,49.984315395355225,0.891410768032074,610.5908172130585,0.9320490916247579,609.0899741649628,0.7781081486461305,5.903129816055298,0.5073386697181259,5.673041582107544,0.3890540743230652,5.839769601821899,0.5073386697181257,5.53948187828064,522361,500000,0.5023418481163202,0.3476117549487522,0.8739,0.89249,0.89776,0.92078,0.9762,0.99526,0.83835,0.85332,0.85536,0.88638,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.211257938214144,-0.12931628157697883,2.8008961131649,-0.11258122396661935,2.9981607437961,-0.4190465462720052,-0.12060952642056537,0.2980797572835612,-0.024087795529089982,0.026281104332589816,-1.236747567155416,1.2267627005631767,1.6696154849469058,0.1378697234861757,-0.004751269425486671,-0.10588378329275644,-0.08253414205361874,0.3059674191870644,small
BAAI/bge-small-en-v1.5,QuoraRetrieval,2025.0,-0.6198174242314088,21.552553415298465,-0.5286326822296331,73.62512111663818,0.11794015641451555,3.898789405822754,0.4745352566242218,48.68630290031433,0.38691287566050814,17.447672367095947,0.7809802903535729,52.27092981338501,0.9327988463457805,51.77999019622803,20.847687771687934,16.360406398773193,0.4891239963981065,15.8094379901886,14.272874614243308,117.1607313156128,0.9972908235878464,115.3466410636902,3.027644395828247,1.7346618175506592,0.6882334600422025,1.0572285652160645,0.6379544362787339,1.848550081253052,0.4096774193548387,0.1624526977539062,0.4431352130743839,79.7776243686676,0.3182574456581368,59.51140546798706,0.8908657431602478,692.1756999492645,0.931753734677224,700.9327955245972,0.7762235016350593,6.336637735366821,0.5050623258812543,6.077021598815918,0.3881117508175296,6.363329172134399,0.5050623258812542,6.048036098480225,522361,500000,0.5023418481163202,0.3476117549487522,0.8739,0.89249,0.89776,0.92078,0.9762,0.99526,0.83835,0.85332,0.85536,0.88638,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.212073099662041,-0.10192766424421398,2.7977593493727255,-0.18064883399661094,3.037243043854759,0.2592404795656474,-0.12060952642056537,0.2980797572835612,-0.024087795529089982,0.026281104332589816,-1.2366724295210951,1.2269866139385721,1.6696893741641974,0.13903307329266248,-0.004751269425486671,-0.10588378329275644,-0.08253414205361874,0.3059674191870644,small
BAAI/bge-small-en-v1.5,SCIDOCS,123.0,-0.4257627902112541,12.432948589324951,-0.1509290138161029,36.27942991256714,0.10892358914406881,0.4796457290649414,0.5214092135429382,8.224418878555298,0.5791072144275901,4.336177587509155,0.8130884663203586,55.42305874824524,0.8666690562255156,52.27181935310364,19.47473959887889,14.780806541442873,0.4524816281253875,14.394130229949951,14.275768939898342,112.37249302864076,0.9976035209624726,110.89867877960204,2.503547191619873,1.1549606323242188,0.568373498194935,0.7807831764221191,0.3731446094699074,0.071648359298706,0.2,0.0576558113098144,0.5128386205519628,13.00292944908142,0.6097998616188215,42.50785255432129,1.0777716636657717,398.3015644550324,0.9952647186143436,396.7243454456329,0.5997591085685781,5.657042980194092,0.301775721830194,5.531028985977173,0.299879554284289,5.655661582946777,0.3017757218301938,5.522451162338257,25655,50000,0.4994900153501004,0.4182241206880777,0.16932,0.23269,0.28724,0.15063,0.28133,0.45905,0.10383,0.13289,0.14353,0.20518,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.252363104853993,0.7720416932633979,2.9438456203707135,-0.5803631664319733,2.9691182206214055,-0.6813852434966359,-1.5838676363225703,-0.06889304643461576,-1.2682269214657138,-0.22431988390518964,-1.7729732563654572,0.7289583806925585,1.5961569878544992,-0.26812087455597516,-0.778596142392428,-0.1705376036915152,-1.8929287802674133,-0.1256654441967153,small
BAAI/bge-small-en-v1.5,SCIDOCS,1234.0,-0.42580309532307997,22.82136869430542,-0.15593139590281085,40.72049355506897,0.10892358914406881,0.5960817337036133,0.5214092135429382,10.068140268325806,0.5791072144275901,4.452016592025757,0.8134186059824259,57.08857560157776,0.8665235248038681,52.64992475509644,19.073552701995908,15.144892692565918,0.442782119430512,14.95105242729187,14.275878461807302,116.91586065292358,0.9976379733252233,115.50635743141174,2.505656719207764,1.575153112411499,0.5688066127384169,0.993502140045166,0.3731446094699074,0.0818119049072265,0.2,0.0708794593811035,0.5128386205519628,15.026578426361084,0.6035399991626385,51.61372423171997,1.0777584314346311,611.0448522567749,0.9952389780088602,609.6547086238861,0.59880820747333,5.840779781341553,0.3007898986263286,5.70548152923584,0.299404103736665,5.741725444793701,0.30078989862632843,5.738111972808838,25655,50000,0.4994900153501004,0.4182241206880777,0.16932,0.23269,0.28724,0.15063,0.28133,0.45905,0.10383,0.13289,0.14353,0.20518,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.252769054108346,0.7902647099613946,2.9438456203707135,-0.5803631664319733,2.948302700215707,-0.8125381941877249,-1.5838676363225703,-0.06889304643461576,-1.2682269214657138,-0.22431988390518964,-1.7729732563654572,0.7289583806925585,1.5959890533461447,-0.270819037700586,-0.778596142392428,-0.1705376036915152,-1.8929287802674133,-0.1256654441967153,small
BAAI/bge-small-en-v1.5,SCIDOCS,2025.0,-0.4260688048716074,36.966774225234985,-0.1586469747498809,52.02331805229187,0.10892358914406881,0.8193252086639404,0.5214092135429382,12.459842681884766,0.5791072144275901,5.161671161651611,0.8115901085375453,80.21662712097168,0.8703858038449405,71.89515233039856,20.495391531073786,18.43374919891357,0.4717903808232021,17.806015729904175,14.276049330862726,139.3241868019104,0.9976766840132995,138.13026881217957,2.50508975982666,2.002510070800781,0.5686624185300506,1.2775306701660156,0.3731446094699074,0.1056785583496093,0.2,0.0930497646331787,0.5128386205519628,19.55808401107788,0.6046083567217015,63.818790912628174,1.077506422996521,677.728324174881,0.9952052347151336,683.2585639953613,0.6006594420650836,7.1489574909210205,0.30246453128839684,6.864135503768921,0.3003297210325418,7.035620927810669,0.3024645312883967,6.863216161727905,25655,50000,0.4994900153501004,0.4182241206880777,0.16932,0.23269,0.28724,0.15063,0.28133,0.45905,0.10383,0.13289,0.14353,0.20518,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.250518606833515,0.689335487275305,2.9438456203707135,-0.5803631664319733,3.0202000575100447,-0.34772152323070205,-1.5838676363225703,-0.06889304643461576,-1.2682269214657138,-0.22431988390518964,-1.7729732563654572,0.7289583806925585,1.600436361381425,-0.19921210330215686,-0.778596142392428,-0.1705376036915152,-1.8929287802674133,-0.1256654441967153,small
BAAI/bge-small-en-v1.5,SciFact,123.0,-0.3715289009553437,0.8260085582733154,-0.20809909480705097,39.16424560546875,0.10653571430605152,0.0929200649261474,0.5388232469558716,0.3168778419494629,0.6351839260017559,0.1276125907897949,0.8118937508610381,55.72453451156616,0.8459516319515425,53.25539660453797,16.26069558190367,14.926438808441162,0.38086415277694363,14.679715633392334,12.32655879015384,6.162682056427002,0.860971599470235,6.061777353286743,2.3569655418396,0.3026521205902099,0.5386065919226775,0.1979055404663086,0.38015069036020677,0.0254583358764648,0.16774193548387098,0.0240035057067871,0.4310035682303598,0.4011487960815429,0.4641610253056362,3.089608192443848,1.138245940208435,5.755916595458984,0.9998867248354849,5.5823259353637695,0.5556357182438647,5.73833703994751,0.2601486938805839,5.592028379440308,0.2778178591219323,5.67176628112793,0.2601486938805839,5.619092702865601,5182,10000,0.3602047232947233,0.335177632898696,0.68531,0.72257,0.73639,0.759,0.873,0.94167,0.6542,0.67122,0.67361,0.71271,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.250892669470819,0.49010755579364507,2.770000773537519,-0.3397495832630308,2.788750881919544,0.037272772579420424,-0.3386806734235966,-0.03317081937825968,-0.13581972314253485,-0.1988652048034762,-1.7543715661312607,1.3215855780798962,1.5719619806712448,-0.651684683899364,-0.06010038425296173,-0.037958870865954036,-0.27575350158650713,-0.23799092828401036,small
BAAI/bge-small-en-v1.5,SciFact,1234.0,-0.3715289009553437,0.8752610683441162,-0.20781324440209623,45.02609372138977,0.10653571430605152,0.0979881286621093,0.5388232469558716,0.3915503025054931,0.6351839260017559,0.132843017578125,0.8119709624354191,60.44252848625183,0.8452361509057233,55.629718542099,16.011204465584107,16.015442371368408,0.3757063911367116,15.685176849365234,12.32655879015384,6.475643873214722,0.860971599470235,6.314924001693726,2.3569655418396,0.366222620010376,0.5386065919226775,0.231020450592041,0.38015069036020677,0.0275478363037109,0.16774193548387098,0.0244243144989013,0.4310035682303598,0.4615340232849121,0.4641610253056362,3.552021026611328,1.138245940208435,8.572643041610718,0.9998867248354849,8.615828037261963,0.5560944544348533,6.167908668518066,0.2605579826438471,5.877650260925293,0.2780472272174266,5.978533506393433,0.2605579826438471,5.866386890411377,5182,10000,0.3602047232947233,0.335177632898696,0.68531,0.72257,0.73639,0.759,0.873,0.94167,0.6542,0.67122,0.67361,0.71271,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.250987765538621,0.493930845681407,2.770000773537519,-0.3397495832630308,2.7732887562577897,-0.08133298104563476,-0.3386806734235966,-0.03317081937825968,-0.13581972314253485,-0.1988652048034762,-1.7543715661312607,1.3215855780798962,1.5711158521741517,-0.6647513008760524,-0.06010038425296173,-0.037958870865954036,-0.27575350158650713,-0.23799092828401036,small
BAAI/bge-small-en-v1.5,SciFact,2025.0,-0.3715289009553437,0.963520050048828,-0.20557408289661744,52.69920253753662,0.10653571430605152,0.1263642311096191,0.5388232469558716,0.5266382694244385,0.6351839260017559,0.1837446689605713,0.8122032901502836,81.69685292243958,0.8449006885442961,76.76451396942139,15.921387183520793,19.02091217041016,0.37429550975519094,18.5183207988739,12.32655879015384,7.68230128288269,0.860971599470235,7.492197513580322,2.3569655418396,0.5380349159240723,0.5386065919226775,0.3530628681182861,0.38015069036020677,0.0358059406280517,0.16774193548387098,0.034670352935791,0.4310035682303598,0.6662640571594238,0.4641610253056362,5.181060314178467,1.138245940208435,12.67087459564209,0.9998867248354849,12.540592908859251,0.5559773615394313,7.15752387046814,0.26047140064085367,6.878941059112549,0.2779886807697156,7.126148462295532,0.26047140064085367,6.891162633895874,5182,10000,0.3602047232947233,0.335177632898696,0.68531,0.72257,0.73639,0.759,0.873,0.94167,0.6542,0.67122,0.67361,0.71271,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.2512738527193275,0.5054350302548902,2.770000773537519,-0.3397495832630308,2.7676633112635,-0.12403128062768846,-0.3386806734235966,-0.03317081937825968,-0.13581972314253485,-0.1988652048034762,-1.7543715661312607,1.3215855780798962,1.57071888743378,-0.6708777499447993,-0.06010038425296173,-0.037958870865954036,-0.27575350158650713,-0.23799092828401036,small
BAAI/bge-small-en-v1.5,TRECCOVID,123.0,-0.3990206983327555,18.767893075942997,-0.1668413530252501,37.95893692970276,0.10980709132664769,2.9682414531707764,0.5294238328933716,37.64367747306824,0.6042596148360595,14.798584461212158,0.841486323962793,65.51556539535522,0.8127351434383037,65.00847291946411,21.688439506806496,17.413210153579712,0.5159627449795589,16.952876329421997,14.258693235215851,127.88128852844238,0.9951750500367371,127.5066463947296,2.436291217803955,1.5623252391815186,0.5549485431021446,0.8899147510528564,0.3350233062378891,0.5524983406066895,0.14838709677419354,0.134653091430664,0.5269692298578135,66.01100087165833,0.817435288572039,56.05539774894714,1.104580640792847,481.0712354183197,0.9981917224647917,481.95806550979614,0.5964547188732356,6.636075258255005,0.30052093177418837,6.426935434341431,0.2982273594366178,6.510164499282837,0.30052093177418837,6.453136444091797,171331,500000,0.8533681124817615,0.0577815896015341,0.78397,0.71151,0.55163,0.01106,0.03822,0.13325,0.01024,0.03289,0.09898,0.75778,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.286692948087386,-0.10321478217644939,2.971026563981466,-0.11308899155879924,3.0767793769673557,0.32778502739976745,-0.2773621729338289,0.5410619845391561,-3.26439634017001,0.4251922442591722,-1.8807391935600966,1.4005696291546035,1.5319050749759064,-0.3347035509283532,-2.015528215936183,0.16221166149946206,-4.504420282887948,0.5496674061404083,small
BAAI/bge-small-en-v1.5,TRECCOVID,1234.0,-0.39884454217986226,18.970133066177368,-0.16040971891376846,35.45820927619934,0.10982804207194377,3.278205156326294,0.5295365452766418,38.53421425819397,0.6046098657377568,14.293098211288452,0.8445991776122852,55.68430995941162,0.8085232032125087,54.20711898803711,20.93626112718723,15.597674131393433,0.4954071501144361,15.137857913970947,14.260113540827891,120.74455332756042,0.9952390154726829,116.27000284194946,2.43592381477356,1.6209640502929688,0.554883560406336,0.913764715194702,0.3350233062378891,0.5022792816162109,0.14838709677419354,0.1197900772094726,0.528139549266227,59.34877038002014,0.8245200151013787,53.09788370132446,1.1047368049621582,611.1363453865051,0.9982026127209578,608.7793080806732,0.594791961574352,6.351228952407837,0.2993516772563245,5.763572692871094,0.297395980787176,5.865245342254639,0.2993516772563245,5.771086692810059,171331,500000,0.8533681124817615,0.0577815896015341,0.78397,0.71151,0.55163,0.01106,0.03822,0.13325,0.01024,0.03289,0.09898,0.75778,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.290385355362427,-0.034761341475002996,2.9732449511497294,-0.09047250292200501,3.04148263778988,-0.02834765711984743,-0.2773621729338289,0.5410619845391561,-3.26439634017001,0.4251922442591722,-1.8807391935600966,1.4005696291546035,1.5267091730267277,-0.39984127431564287,-2.015528215936183,0.16221166149946206,-4.504420282887948,0.5496674061404083,small
BAAI/bge-small-en-v1.5,TRECCOVID,2025.0,-0.39932774723748765,39.50058555603027,-0.17017627441638875,47.97434639930725,0.10983295351506527,4.263912200927734,0.5293698310852051,47.20503449440002,0.6040766578377013,17.221571683883667,0.8428334018859158,85.3815860748291,0.8078609112776102,75.56661081314087,20.595101463910364,18.88893246650696,0.485842752847294,18.224655628204346,14.258509635999523,139.18963956832886,0.9951722785527611,136.86107230186462,2.436928033828736,1.9505398273468015,0.5551031097189822,1.245999097824097,0.3350233062378891,0.587787389755249,0.14838709677419354,0.1605560779571533,0.5230257891048125,76.27749752998352,0.8165963932826296,66.4632568359375,1.1043086051940918,691.6553318500519,0.9981683744155871,690.1314806938171,0.5958018941220897,7.14205002784729,0.29994080422357094,6.812977075576782,0.2979009470610448,7.083295583724976,0.29994080422357094,6.842548131942749,171331,500000,0.8533681124817615,0.0577815896015341,0.78397,0.71151,0.55163,0.01106,0.03822,0.13325,0.01024,0.03289,0.09898,0.75778,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.288292499751675,-0.07359176448470527,2.963515177312358,-0.18929620673351913,3.0250532545042335,-0.1898759727756328,-0.2773621729338289,0.5410619845391561,-3.26439634017001,0.4251922442591722,-1.8807391935600966,1.4005696291546035,1.525889699529031,-0.41008362974909685,-2.015528215936183,0.16221166149946206,-4.504420282887948,0.5496674061404083,small
BAAI/bge-small-en-v1.5,Touche2020,123.0,-0.43128477304510937,12.360982656478882,0.04483087184373511,23.497652053833008,0.1072585031553768,2.2703237533569336,0.5191595554351807,29.95694303512573,0.568434803180259,12.044330596923828,0.8845964147052758,51.921921253204346,0.7934433276662528,48.35928392410278,18.544758099051872,14.7780020236969,0.4411145092351145,14.338780164718628,14.2594599723315,111.56935787200928,0.9934486822283165,109.71751928329468,2.5304415225982666,1.2226190567016602,0.5748173347945722,0.7161340713500977,0.4330370964167903,0.9556407928466796,0.25483870967741934,0.1008386611938476,0.46216128253862165,51.71420860290527,0.42662386739661406,44.43597388267517,1.0665533542633057,395.002112865448,0.9930142306772413,393.75254011154175,0.5921574007018515,5.5405988693237305,0.29988778908458114,5.384599208831787,0.2960787003509257,5.507539510726929,0.2998877890845809,5.382115602493286,379559,500000,0.8902971634102317,0.0144922898736958,0.28571,0.2689,0.37914,0.10732,0.2452,0.48439,0.07718,0.1313,0.16866,0.26025,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.336654698977544,1.807714233503633,2.839798331077,-0.46659414420580425,2.920187166858199,-1.1734230677135797,-1.3461125714870588,0.4593943718774983,-1.4056810749200808,0.3070414032288922,-1.6241158964738356,0.9659744607005768,1.5078819120389761,-0.990956979969522,-0.7248649116120808,0.49518324666382896,-2.2319402534247135,0.7534270197917607,small
BAAI/bge-small-en-v1.5,Touche2020,1234.0,-0.432390593218849,16.64459204673767,0.040209623630300145,26.64471125602722,0.10725604743381605,3.247728109359741,0.5190451741218567,41.73746299743652,0.568110275899997,14.318260431289673,0.8833836915649597,53.861711263656616,0.793987527109073,48.255897521972656,19.11980133790828,15.397907733917236,0.44875196939246964,14.883708953857422,14.260295346570889,116.48074102401732,0.9936181652685487,114.44176292419434,2.5361008644104004,1.5625317096710205,0.5759825020128678,0.9190778732299804,0.4330370964167903,1.098729133605957,0.25483870967741934,0.1221940517425537,0.4615754250324134,60.743491649627686,0.4445407379896393,52.65547585487366,1.0654656887054443,611.5630865097046,0.9928366039990175,609.7577636241913,0.5951236639142776,5.796467065811157,0.3025078968263946,5.571617126464844,0.2975618319571388,5.758797883987427,0.3025078968263946,5.671135425567627,379559,500000,0.8902971634102317,0.0144922898736958,0.28571,0.2689,0.37914,0.10732,0.2452,0.48439,0.07718,0.1313,0.16866,0.26025,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.335282824569892,1.7743995353952169,2.8385298796233362,-0.48487842044275803,2.9507245172925125,-0.8767993691742577,-1.3461125714870588,0.4593943718774983,-1.4056810749200808,0.3070414032288922,-1.6241158964738356,0.9659744607005768,1.50856754752666,-0.9822685440115106,-0.7248649116120808,0.49518324666382896,-2.2319402534247135,0.7534270197917607,small
BAAI/bge-small-en-v1.5,Touche2020,2025.0,-0.4317764649904323,28.717829704284668,0.04778465936160076,32.80314421653748,0.10720543821556404,4.018623113632202,0.5190836787223816,44.96354341506958,0.5681805790995637,17.119725227355957,0.8868736340566441,78.54329180717468,0.7919733705306432,68.26775622367859,18.44124628581397,19.46156120300293,0.4383176903800731,18.71600556373596,14.25927776072964,146.23265767097473,0.9933966391747634,143.94048833847046,2.533325672149658,1.905235290527344,0.5754723922834245,1.2296385765075684,0.4330370964167903,1.4228768348693848,0.25483870967741934,0.1507487297058105,0.4636818887864643,74.75787949562073,0.45393560727464805,64.83948183059692,1.0659610033035278,644.8324611186981,0.9929087106951473,642.703310251236,0.5908826578793752,7.438439130783081,0.29906288421752236,7.0982818603515625,0.2954413289396876,7.276839733123779,0.29906288421752225,7.09199070930481,379559,500000,0.8902971634102317,0.0144922898736958,0.28571,0.2689,0.37914,0.10732,0.2452,0.48439,0.07718,0.1313,0.16866,0.26025,0.024,384,512,bge-small-en-v1.5,BGE,Contrastive,True,0,False,True,Encoder,False,12,gelu,7.339225694301265,1.8702716901030862,2.843083137105084,-0.4191368966864557,2.9145898018432055,-1.226817412365295,-1.3461125714870588,0.4593943718774983,-1.4056810749200808,0.3070414032288922,-1.6241158964738356,0.9659744607005768,1.5060275635153375,-1.0144256339754456,-0.7248649116120808,0.49518324666382896,-2.2319402534247135,0.7534270197917607,small
